Time, Voltage, Temperature 
111100,1.69635152,24.12
111223,1.6874892,24.12
111344,1.6931288,24.12
111465,1.6947402,24.12
111586,1.69635152,24.12
111709,1.69554584,24.12
111832,1.6931288,24.12
111953,1.682655,24.12
112073,1.6842664,24.12
112194,1.69796284,24.12
112317,1.6842664,24.12
112438,1.69071168,24.12
112561,1.6850721,24.12
112685,1.6834607,24.12
112809,1.6939346,24.12
112930,1.70440832,24.12
113094,1.677821,24.12
113214,1.6931288,24.12
113335,1.69796284,24.12
113458,1.6971572,24.12
113579,1.6874892,24.12
113700,1.6874892,24.12
113821,1.69071168,24.12
113944,1.6882948,24.12
114065,1.69635152,24.12
114188,1.6858778,24.06
114309,1.6866834,24.06
114430,1.69876852,24.06
114553,1.6971572,24.06
114674,1.69876852,24.06
114797,1.682655,24.12
114916,1.6915176,24.12
115036,1.6931288,24.12
115157,1.6794324,24.12
115278,1.69796284,24.12
115401,1.69635152,24.12
115524,1.6923232,24.12
115644,1.6971572,24.12
115765,1.6923232,24.12
115886,1.69796284,24.12
116009,1.68990608,24.12
116132,1.6971572,24.12
116253,1.6915176,24.12
116374,1.6850721,24.12
116498,1.6971572,24.12
116619,1.6834607,24.12
116743,1.6842664,24.12
116864,1.6874892,24.12
116985,1.6810436,24.12
117106,1.682655,24.12
117225,1.6931288,24.12
117346,1.6923232,24.12
117467,1.6850721,24.12
117591,1.6850721,24.12
117715,1.69071168,24.12
117838,1.6858778,24.12
117959,1.682655,24.12
118078,1.69635152,24.12
118201,1.69071168,24.12
118324,1.69071168,24.12
118450,1.6834607,24.12
118574,1.6939346,24.12
118695,1.6858778,24.12
118816,1.6810436,24.12
118937,1.680238,24.12
119056,1.69071168,24.12
119179,1.6931288,24.12
119300,1.6939346,24.12
119421,1.6931288,24.12
119542,1.6810436,24.12
119663,1.6834607,24.12
119787,1.69796284,24.12
119910,1.6923232,24.12
120031,1.69554584,24.12
120154,1.682655,24.12
120274,1.680238,24.12
120393,1.69554584,24.12
120516,1.6834607,24.12
120640,1.680238,24.12
120760,1.6866834,24.12
120881,1.6858778,24.12
121002,1.6842664,24.12
121123,1.6850721,24.12
121247,1.6866834,24.12
121368,1.6882948,24.12
121489,1.6810436,24.12
121610,1.6915176,24.12
121731,1.6794324,24.12
121852,1.682655,24.12
121972,1.6858778,24.12
122093,1.6770153,24.12
122214,1.6794324,24.12
122335,1.6858778,24.12
122457,1.6834607,24.12
122581,1.6834607,24.12
122705,1.6939346,24.12
122826,1.677821,24.12
122946,1.6923232,24.12
123067,1.6939346,24.12
123188,1.6923232,24.12
123309,1.6858778,24.12
123430,1.6810436,24.12
123551,1.6882948,24.12
123672,1.68990608,24.12
123799,1.6939346,24.12
123921,1.6858778,24.12
124042,1.677821,24.12
124161,1.68990608,24.12
124284,1.69554584,24.12
124407,1.68990608,24.12
124531,1.6810436,24.12
124652,1.6923232,24.12
124772,1.677821,24.12
124891,1.6882948,24.12
125011,1.6786266,24.12
125132,1.680238,24.12
125252,1.6834607,24.12
125376,1.680238,24.12
125495,1.6891004,24.12
125616,1.6850721,24.12
125740,1.6770153,24.12
125861,1.69071168,24.12
125984,1.69554584,24.12
126107,1.6818494,24.12
126228,1.6850721,24.12
126352,1.6810436,24.12
126473,1.6786266,24.12
126594,1.6874892,24.12
126715,1.6971572,24.12
126836,1.680238,24.12
126955,1.6923232,24.12
127075,1.69554584,24.12
127198,1.6882948,24.12
127318,1.6794324,24.12
127438,1.6874892,24.12
127559,1.6915176,24.12
127680,1.6923232,24.12
127800,1.682655,24.12
127920,1.6842664,24.12
128041,1.6786266,24.12
128163,1.6786266,24.12
128284,1.6923232,24.12
